TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
40:59.8,0.41419396,-0.10549461,0.08808814,0.5261218,0.12917486,-0.40035406,-0.19506711,0.2308639,0.66658396,-0.06665301,0.16092846,0.49011248,0.10120632,-0.12627248,0.010531694,0.2089774,-0.3265479,-0.624783,-0.21175392,-0.002110629,828.4249,848.5714,816.337,777.6557,713.1868,100,0,0.069030762,0.282226563,0.955810547,0.994415283,2.669219971,2.407531738,1,1,1,1,1,61,NaN
41:00.4,0.5471878,-0.114715345,0.15549678,0.56153214,0.07193819,-0.5158842,-0.39481604,0.22711465,0.6975603,-0.07239137,0.021224013,0.45850682,0.013447833,-0.09775863,0.012781479,0.17878583,-0.2424961,-0.5097002,-0.06577319,-0.0777662,836.4835,847.3626,836.8865,831.2454,762.3443,100,0,0.063964844,0.282165527,0.950439453,0.568237305,3.484191895,2.302856445,1,1,1,1,1,61,NaN
41:00.9,0.46351624,-0.1185268,0.16881336,0.39315835,0.008364251,-0.5663127,-0.36572564,0.16451561,0.66061,-0.06741852,0.07812331,0.40216914,0.08500435,-0.11728455,0.009334268,0.17784739,-0.1717228,-0.4325863,-0.07143554,-0.09005532,835.2747,851.39197,861.8681,911.8315,998.86444,100,0,0.065856934,0.284118652,0.952575684,0.97946167,2.542114258,2.512207031,1,1,1,1,1,61,NaN
41:01.4,0.47429568,0.06784427,0.19059573,0.33131737,0.033536483,-0.47173932,-0.29803264,0.16577941,0.6667361,-0.26352605,0.07812331,0.38519517,0.17721865,-0.2467929,0.073106535,0.22196199,-0.046429384,-0.4097196,-0.120725326,-0.01241345,837.28937,845.7509,853.8095,915.4579,884.0293,100,0,0.066223145,0.282470703,0.957580566,1.114044189,2.87109375,2.385101318,1,1,1,1,1,61,NaN
41:01.9,0.2637662,0.10996552,0.111517675,0.10875286,0.1446069,-0.3485068,-0.3181857,0.118705474,0.60885227,-0.027962664,0.07792363,0.75848985,0.17461415,-0.32898015,0.01693327,0.27372453,-0.059142753,-0.4429404,-0.38383484,0.03996116,828.8278,846.1539,815.5311,751.4652,700.696,100,0,0.062316895,0.28302002,0.951171875,0.814971924,2.482299805,2.534637451,1,1,1,1,1,61,NaN
41:02.4,0.2741889,0.11470534,0.23651783,0.13936414,0.21456271,-0.32565552,-0.39434403,0.112006396,0.65564233,-0.017732935,0.039343536,0.7882333,0.1714129,-0.29933366,-0.011901462,0.28418204,-0.12399207,-0.47014382,-0.34907156,0.08265751,846.55676,856.63007,877.1795,961.39197,985.16486,100,0,0.070861816,0.283569336,0.947570801,0.545806885,2.243041992,2.400054932,1,1,1,1,1,61,NaN
41:02.9,0.2560631,0.019929893,0.26466745,0.15539205,0.17775385,-0.31697217,-0.31057835,0.03940642,0.6557624,0.0675508,-0.07012623,0.8076664,0.18560113,-0.2291808,-0.018148232,0.3161898,-0.21582061,-0.54996175,-0.36499208,0.025373528,833.2601,843.73627,859.85345,936.0073,990.80585,100,0,0.06652832,0.282897949,0.954650879,0.897216797,2.429962158,2.751464844,1,1,1,1,1,60.47,NaN
41:03.4,0.30719182,0.07340981,0.33644056,0.36406532,0.20519957,-0.28510743,-0.2774676,0.15690611,0.64283943,0.057790857,0.022106435,0.8433976,0.18911603,-0.16894284,0.035273105,0.4047382,-0.23666374,-0.66647804,-0.28231466,-0.009365681,830.0366,842.9304,810.696,724.4689,707.1429,100,0,0.065856934,0.284240723,0.952514648,0.97946167,3.386993408,2.220611572,1,1,1,1,1,60.47,NaN
41:03.9,0.9480665,0.0756322,0.22062656,0.92599374,0.444044,-0.35357818,-0.05945512,0.51356554,0.60495585,0.03918117,0.04238366,0.80448705,0.26900074,-0.12120698,0.00608588,0.43935886,-0.12583831,-0.64083034,-0.30639508,-0.019884735,846.1539,839.304,846.55676,881.2088,938.8278,100,0,0.067138672,0.282043457,0.952575684,0.523376465,2.908477783,2.086029053,1,1,1,1,1,60.47,NaN
41:04.4,1.439368,0.050435472,0.21022138,1.4334981,0.81865656,-0.41798973,-0.031051619,0.871456,0.8024664,-0.1610227,0.04238366,0.83985186,0.3896815,-0.083910175,0.050735373,0.41905686,0.007573018,-0.4036665,-0.31079742,0.06269695,817.9487,835.6777,851.79486,933.1868,969.45056,92.00001,0,0.061889648,0.282592773,0.951293945,0.949554443,2.878570557,2.018737793,1,1,1,1,1,60.47,NaN
41:04.9,1.4524121,0.062319487,0.23683485,1.4352864,0.8016914,-0.5888472,-0.07371628,0.84399396,0.8527258,-0.09407479,-0.036039393,0.9909772,0.46368462,-0.118302286,0.07436164,0.28792617,-0.00417999,-0.37040493,-0.31911328,0.07304664,836.4835,845.34796,836.08057,799.81683,716.0073,82.000015,0,0.063293457,0.280822754,0.950073242,0.568237305,2.953338623,2.168273926,1,1,1,1,1,60.47,NaN
41:05.5,1.3398591,0.21584947,0.33111897,1.3285214,0.6968239,-0.4162767,-0.20316425,0.729565,0.87530136,-0.1679628,-0.18767618,0.95761204,0.42384973,-0.24494302,0.09931236,0.2824042,-0.03789261,-0.3902795,-0.28900594,0.02598539,828.022,842.9304,821.978,746.2271,773.6264,78.00002,0,0.065612793,0.28326416,0.94921875,0.545806885,2.856140137,2.093505859,1,1,1,1,1,60.47,NaN
41:06.0,0.60514355,0.26313362,0.27145475,0.5307654,0.18157817,-0.3797355,-0.38110366,0.1247073,0.68633807,-0.1485296,-0.13047615,0.86692494,0.2860969,-0.3651462,0.02046925,0.2845579,-0.27549878,-0.5246136,-0.27944356,-0.07597667,832.8571,847.3626,848.5714,904.57874,978.315,88.000015,0,0.056274414,0.281555176,0.953369141,0.583190918,2.998199463,1.697235107,1,1,1,1,1,60.47,NaN
41:06.5,0.50111485,0.16855018,0.16071683,0.49945545,0.13843866,-0.376979,-0.42173642,0.11930945,0.5636936,-0.18287177,-0.09036807,0.64575315,0.1922079,-0.31652784,-0.053855397,0.36175138,-0.19824518,-0.57358146,-0.30075726,-0.107410684,828.022,842.9304,810.696,724.87177,700.696,98,0,0.063232422,0.282104492,0.950805664,0.91217041,3.058013916,2.601928711,1,1,1,1,1,60.47,NaN
41:07.0,0.56084216,-0.046577647,0.01618615,0.6279934,0.12481511,-0.3448284,-0.49945474,0.078289896,0.4139176,-0.025724674,-0.109310545,0.7155554,0.20596224,-0.23393893,-0.07036475,0.31635943,-0.1434678,-0.6168358,-0.3212472,-0.058817912,832.0513,851.79486,844.94507,819.9634,894.90845,100,0,0.066772461,0.280151367,0.95098877,1.061706543,2.557067871,2.684173584,1,1,1,1,1,60.47,NaN
41:07.5,0.6607138,-0.009237023,0.2476787,0.7062241,0.002829389,-0.36515176,-0.56042176,-0.03375959,0.38002068,0.018396156,-0.08519026,0.70580494,0.21373576,-0.12478781,-0.074062325,0.27813658,-0.003054474,-0.44323972,-0.2553019,-0.07593411,828.4249,842.52747,825.6044,765.56775,811.0989,100,0,0.062866211,0.283630371,0.953430176,0.82244873,1.966400146,1.95892334,1,1,1,1,1,60.47,NaN
41:08.0,0.88603055,0.14607164,0.3958111,0.8927456,0.35526195,-0.33445624,-0.5157736,0.28517216,0.7376265,0.038936883,-0.23119731,0.7821454,0.34887913,-0.19562139,-0.066182934,0.2354829,0.041339044,-0.38551885,-0.23756164,-0.015771138,842.52747,842.1245,850.989,871.13556,789.7436,100,0,0.060974121,0.282287598,0.953369141,0.874786377,2.691650391,2.370147705,1,1,1,1,1,60.47,NaN
41:08.5,1.2478868,0.34885386,0.62949234,1.2258537,0.6312638,-0.41027763,-0.52286965,0.54192644,0.9874402,0.07308528,-0.068770945,1.1124259,0.5067773,-0.1919891,0.036556583,0.36547872,0.19340497,-0.32309252,-0.14741775,0.25634152,846.9597,855.42126,862.27106,911.4286,848.97437,100,0,0.065185547,0.281494141,0.956115723,0.680389404,3.080444336,1.973876953,1,1,1,1,1,60.47,NaN
41:09.1,1.2159168,0.26984072,0.6053949,1.1963015,0.60694426,-0.2779095,-0.3734997,0.5465892,1.0625932,0.24050193,0.05946828,1.1346588,0.5759616,-0.20440319,0.09557384,0.472992,0.38325542,-0.29807296,-0.13792342,0.599456,846.1539,847.76556,818.3516,771.6117,686.1905,100,0,0.066162109,0.281738281,0.95513916,0.829925537,2.908477783,2.0262146,1,1,1,1,1,60.47,NaN
41:09.6,1.078535,0.17613453,0.5390512,1.063785,0.37983245,-0.25570104,-0.3389185,0.37847945,1.0401914,0.23499216,0.06841339,1.1277782,0.49580026,-0.10596472,0.101051085,0.46417913,0.3810289,-0.2880276,-0.13855931,0.6311757,846.1539,852.6007,835.2747,790.14655,825.2015,100,0,0.065307617,0.282531738,0.956542969,1.054229736,2.998199463,2.444915771,1,1,1,1,1,60.47,NaN
41:10.1,0.59289986,0.02417167,0.25837755,0.5830864,0.12146212,-0.27532217,-0.3688058,0.14056782,0.94333977,0.2854613,0.05343644,0.8968669,0.40111503,-0.115813896,0.005863625,0.38356143,0.2635658,-0.3613183,-0.23726496,0.506465,845.34796,846.55676,862.27106,944.0659,1004.90845,100,9.999999,0.06072998,0.284057617,0.953369141,0.785064697,2.519683838,2.699127197,1,1,1,1,1,60.47,NaN
41:10.6,0.7816576,0.061025806,0.21808659,0.7792893,0.26802403,-0.15458854,-0.24922472,0.27708185,0.6054668,0.08172495,-0.007665205,0.43416843,0.3853492,-0.08967679,0.04153907,0.33250275,0.22612259,-0.47044647,-0.28840482,0.34262705,869.92676,850.989,815.12823,759.5238,725.2747,100,17.999998,0.061035156,0.280273438,0.952209473,1.04675293,2.89352417,2.557067871,1,1,1,1,1,60.47,NaN
41:11.1,1.2676296,0.21942829,0.16924982,1.1904804,0.71292335,-0.08418647,-0.2570396,0.5735233,0.98880684,-0.029507486,0.16032888,0.9557523,0.43837997,-0.09633506,0.11292644,0.34180292,0.10934837,-0.5705002,-0.16389534,0.27468917,850.18317,850.989,825.2015,774.43225,694.2491,100,11.999999,0.065002441,0.282653809,0.956176758,0.740203857,2.87109375,2.145843506,1,1,1,1,1,60.47,NaN
41:11.7,1.3062968,0.3052543,0.30498147,1.2391042,0.7202597,-0.07643238,-0.30783814,0.57546246,0.98901415,0.09005803,0.16190161,0.9534208,0.4308712,-0.083216414,0.12126737,0.29818344,0.12308619,-0.5521722,-0.18096186,0.28034273,842.9304,846.1539,834.87177,782.49084,811.0989,100,2,0.063659668,0.283081055,0.953491211,0.897216797,2.841186523,2.033691406,1,1,1,1,1,60.47,NaN
41:12.2,1.2397817,0.31311348,0.2916961,1.1556505,0.66616875,-0.2911454,-0.67225486,0.5509945,0.9941513,0.053688638,0.10430346,0.9527192,0.36423793,-0.19473252,0.11748327,0.27127966,-0.07297434,-0.51809806,-0.15663345,0.13793945,837.28937,849.7802,863.47986,921.0989,1000.4762,100,0,0.064208984,0.282348633,0.954589844,0.471038818,3.76083374,1.899108887,1,1,1,1,1,60.47,NaN
41:12.7,0.48141286,0.1437502,0.17797446,0.5516432,0.02737337,-0.44285586,-0.7838681,0.28389716,0.57469493,0.056957763,-0.18460967,0.8696807,0.18318485,-0.34857893,0.10288122,0.29575253,-0.004052044,-0.43164814,-0.24849002,0.012926974,823.5897,850.58606,840.10986,834.87177,929.9634,100,0,0.059875488,0.281311035,0.954650879,1.00189209,2.362670898,2.80380249,1,1,1,1,1,60.47,NaN
41:13.2,0.37829545,0.015073973,0.09742127,0.347934,0.07916545,-0.557355,-0.7051385,0.26157025,0.876531,0.014269868,-0.33871856,0.92964166,0.21549812,-0.35862774,0.1443802,0.36090595,-0.017703004,-0.42392057,-0.29770285,-0.041265152,831.6484,844.94507,861.06226,939.6337,1016.1905,100,0,0.058349609,0.284057617,0.952575684,0.770111084,3.162689209,2.205657959,1,1,1,1,1,60.13,NaN
41:13.7,0.47133917,0.043992955,0.22261386,0.41158053,0.51897734,-0.5148482,-0.63604826,0.38304943,1.3814709,-0.37751275,-0.35996693,1.1649544,0.3694618,-0.24301304,0.108120516,0.43143475,-0.13546216,-0.45074552,-0.2860964,-0.08254477,832.0513,848.97437,839.304,856.63007,807.8755,100,0,0.059753418,0.281188965,0.952636719,0.575714111,2.84866333,1.86920166,1,1,1,1,1,60.13,NaN
41:14.3,0.4491534,0.07498885,0.16788438,0.34547022,0.59657896,-0.4397033,-0.6319741,0.4407702,1.3816015,-0.15794683,-0.3719622,1.1597829,0.43353176,-0.20370327,0.11196357,0.43729603,-0.19261849,-0.434287,-0.33307076,-0.06734174,822.7839,835.6777,813.91943,720.4396,709.9634,100,0,0.059265137,0.280578613,0.95513916,1.016845703,2.355194092,2.572021484,1,1,1,1,1,60.13,NaN
41:14.8,0.3781085,0.070685916,0.17977682,0.35697702,0.60103875,-0.4600855,-0.6140931,0.47671512,1.3809248,-0.1677529,-0.37399203,1.1840826,0.43090793,-0.2321065,0.108341016,0.4531149,-0.15665063,-0.37736598,-0.3121762,-0.030962154,817.9487,853.00366,874.7619,936.0073,980.32965,100,0,0.061218262,0.281188965,0.958984375,0.657958984,3.596343994,1.712188721,1,1,1,1,1,60.13,NaN
41:15.3,0.82183146,0.32692552,0.48828694,0.7910834,0.5374525,-0.475878,-0.35371956,0.6137342,1.0508554,-0.15161094,0.033382334,1.2011645,0.38339627,-0.31863952,0.089900956,0.3837269,-0.025515122,-0.3714673,-0.2817432,0.08445005,828.4249,849.3773,853.4066,922.3077,1000.87915,100,0,0.057922363,0.280456543,0.953491211,1.099090576,2.87109375,2.714080811,1,1,1,1,1,60.13,NaN
41:15.8,1.0717857,0.53249824,0.71155035,1.0340433,0.6209311,-0.52359277,-0.17079568,0.7060309,1.1315163,-0.21945181,0.11863367,1.2416389,0.34465328,-0.39724866,0.09812396,0.31640884,-0.011863523,-0.37577194,-0.24202257,0.08223001,849.3773,846.1539,818.3516,745.82416,707.1429,100,0,0.060119629,0.282775879,0.949829102,1.428070068,3.267364502,2.841186523,1,1,1,1,1,60.13,NaN
41:16.3,1.0942878,0.57904303,0.7243659,1.0647552,0.6211101,-0.3548472,-0.13242623,0.698352,1.1447816,-0.27886996,0.1550615,1.2397792,0.3448148,-0.3252561,0.08343794,0.30505833,-0.059765026,-0.47308078,-0.20348573,0.055185437,831.6484,849.7802,842.9304,819.5604,869.5238,100,0,0.053405762,0.28314209,0.953918457,0.800018311,2.04864502,2.130889893,1,1,1,1,1,60.13,NaN
41:16.8,1.0004946,0.5784914,0.66352445,0.9923171,0.5182697,-0.34510577,-0.21340026,0.5939093,1.0247127,-0.25153086,0.15590917,1.1397896,0.25375792,-0.31210494,0.15926744,0.3013505,-0.09530545,-0.45144817,-0.2449816,-0.033944204,828.022,839.707,832.4542,819.5604,760.32965,100,0,0.056762695,0.28302002,0.953735352,0.897216797,2.773895264,2.310333252,1,1,1,1,1,60.13,NaN
41:17.3,0.55129296,0.3732103,0.3546164,0.64435184,0.3024086,-0.37355825,-0.47754171,0.34606725,1.0691607,-0.33721918,0.04076985,1.071322,0.23923291,-0.2448747,0.14355767,0.319563,-0.12303701,-0.53296566,-0.27497348,-0.05542055,834.0659,852.1978,850.58606,889.67035,839.304,100,0,0.058044434,0.283569336,0.956115723,0.882263184,3.207550049,2.190704346,1,1,1,1,1,60.13,NaN
41:17.8,0.5132695,0.26268053,0.32262254,0.647569,0.26697415,-0.47693434,-0.5721064,0.30487487,0.91151106,-0.32381496,-0.322998,0.89287287,0.22377425,-0.31500334,0.14598353,0.28771448,-0.14655444,-0.49947858,-0.36209065,-0.049556393,830.84247,844.5421,827.2161,755.89746,697.0696,100,0,0.05279541,0.283325195,0.950927734,0.777587891,2.654266357,2.317810059,1,1,1,1,1,60.13,NaN
41:18.3,0.43133602,0.092902295,0.24177048,0.6405262,0.1494534,-0.41333294,-0.40627527,0.24690399,0.9110543,-0.28890857,-0.29408443,0.8991454,0.22617242,-0.2883603,0.07206972,0.29686704,-0.24617891,-0.6643971,-0.35835576,-0.014450622,846.1539,850.18317,836.8865,778.0586,774.83514,100,0,0.055480957,0.282348633,0.957275391,1.076660156,2.968292236,2.265472412,1,1,1,1,1,60.13,NaN
41:18.8,0.2803124,0.030717347,0.16508722,0.49245942,-0.079757676,-0.42777538,-0.419618,0.18701503,0.9401821,-0.25514516,-0.24181417,0.92674124,0.22348735,-0.2850674,0.082895115,0.29027024,-0.229018,-0.7027977,-0.29400387,-0.05786566,838.9011,861.8681,858.6447,900.14655,1013.7729,100,0,0.052124023,0.28515625,0.953796387,0.93460083,2.317810059,2.646789551,1,1,1,1,1,60.13,NaN
41:19.4,0.3719842,0.16020387,0.22452258,0.3843838,0.12603642,-0.28368393,-0.44524702,0.30288678,1.2383734,-0.07972057,0.005066611,1.0244212,0.27600312,-0.15684626,0.115896694,0.34053612,-0.16969335,-0.7427102,-0.2859246,-0.1603633,847.76556,844.5421,866.7033,953.73627,959.7802,100,0,0.052368164,0.281005859,0.953063965,1.00189209,2.796325684,2.654266357,1,1,1,1,1,60.13,NaN
41:19.9,0.43621102,0.11864925,0.21531913,0.30068257,0.22222053,-0.38124093,-0.56074166,0.35519743,1.2383734,0.004525607,-0.015993329,1.0737872,0.34460175,-0.1415645,0.120371796,0.36361623,-0.052053634,-0.5934301,-0.229806,-0.20654857,841.7216,848.5714,835.2747,812.71063,766.3736,100,0,0.06048584,0.28326416,0.954101563,0.93460083,2.452392578,2.138366699,1,1,1,1,1,60.13,NaN
41:20.4,0.5533199,0.10870717,0.31950867,0.548055,0.26836303,-0.37463754,-0.5235939,0.3377413,1.2374396,0.004525607,0.009791371,1.1447133,0.2764372,-0.1529001,0.14136936,0.4016761,-0.07178142,-0.48679206,-0.27437836,-0.11608243,830.84247,846.9597,823.9927,729.304,707.5458,100,0,0.054992676,0.279907227,0.956542969,0.471038818,2.953338623,1.764526367,1,1,1,1,1,60.13,NaN
41:20.9,0.383654,0.098677136,0.22044863,0.4952043,0.23007376,-0.49030736,-0.44646898,0.38245696,0.99702495,-0.16827077,-0.12510207,1.17793,0.18892662,-0.29274964,0.13071868,0.40124735,-0.18018319,-0.43436614,-0.26898178,0.012603904,843.3333,858.24176,865.4945,931.1722,923.91943,100,0,0.051879883,0.276367188,0.951965332,0.800018311,3.065490723,2.527160645,1,1,1,1,1,60.13,NaN
41:21.4,0.41843164,0.1690507,0.20891078,0.63703513,0.30052564,-0.30835977,-0.4057558,0.3608996,1.0249237,-0.19127226,-0.10779347,1.1777028,0.18048777,-0.30050153,0.07260387,0.4214431,-0.315564,-0.44765946,-0.3451167,0.05824737,833.2601,842.9304,826.8132,778.46155,830.0366,100,0,0.053100586,0.281921387,0.953186035,1.009368896,2.818756104,3.058013916,1,1,1,1,1,60.13,NaN
41:21.9,0.7579384,0.21318515,0.40061152,0.86719364,0.40736997,-0.31366423,-0.41056338,0.4795046,1.0616595,-0.1630261,-0.11813926,1.1238897,0.21193522,-0.3133069,0.013544383,0.37189236,-0.28116584,-0.43070546,-0.34709316,0.1479607,848.1685,841.7216,809.89014,751.8681,718.4249,100,0,0.05682373,0.279785156,0.950561523,1.099090576,2.213134766,3.00567627,1,1,1,1,1,60.13,NaN
41:22.4,1.3792609,0.09123761,0.76316947,1.3675643,0.4210141,-0.39547008,-0.2136104,0.4722545,1.0824064,-0.11015304,-0.039480608,1.2744424,0.3424684,-0.25295117,0.055083416,0.39541158,0.077527516,-0.34002766,-0.23039308,0.30406106,850.989,853.4066,839.304,867.9121,950.5128,100,0,0.058898926,0.28137207,0.955688477,0.882263184,2.071075439,2.243041992,1,1,1,1,1,60.13,NaN
41:22.9,1.5020381,0.11314359,0.8709038,1.4479605,0.5692808,-0.42682374,0.0470617,0.5256782,1.0185604,-0.05549776,-0.014177891,1.2744424,0.38910797,-0.2695574,0.09602793,0.45811987,0.21151803,-0.31208563,-0.17970656,0.33065,839.304,843.3333,819.9634,784.90845,704.7253,100,0,0.056884766,0.282165527,0.955566406,0.418701172,2.422485352,2.078552246,1,1,1,1,1,59.63,NaN
41:23.4,1.5171732,0.10606401,0.81976146,1.4532423,0.58354676,-0.40678573,0.07325805,0.433784,1.0064663,-0.055188946,0.013265105,1.2726389,0.38487226,-0.24925882,0.08841305,0.49128163,0.2683849,-0.31807452,-0.16029817,0.26818657,836.8865,853.8095,827.619,735.7509,739.7802,100,0,0.055786133,0.277404785,0.957641602,0.710296631,3.020629883,2.407531738,1,1,1,1,1,59.63,NaN
41:23.9,1.211009,0.34982392,0.562768,1.1410215,0.5270866,-0.26475465,-0.06832346,0.28365305,0.6652656,-0.078701034,-0.0533987,0.747067,0.31629393,-0.22368923,0.053990453,0.42589462,0.07692682,-0.40513453,-0.2579049,0.024329081,832.0513,848.1685,853.00366,873.5531,945.2747,98,0,0.055908203,0.280395508,0.950317383,0.583190918,2.542114258,2.295379639,1,1,1,1,1,59.63,NaN
41:24.4,0.93063754,0.43784904,0.39167187,0.92691964,0.3588256,-0.34946537,-0.5713523,0.28918776,0.7411046,0.003925583,-0.084675156,0.7664342,0.19430996,-0.1459548,0.11562995,0.27217978,-0.11267835,-0.46180552,-0.33280364,-0.028465796,834.0659,850.989,868.71796,956.9597,974.2857,100,0,0.056396484,0.280517578,0.952270508,0.702819824,2.886047363,1.906585693,1,1,1,1,1,59.63,NaN
41:24.9,0.62049687,0.5585435,0.37094605,0.69594437,0.20972855,-0.37890676,-0.57013917,0.23852277,0.83345985,-0.069907814,-0.16028808,0.71255183,0.22210883,-0.14580932,0.10451172,0.21681331,-0.24283764,-0.561232,-0.40711358,-0.017301481,844.1392,846.1539,849.7802,853.8095,786.52014,100,0,0.05456543,0.280273438,0.951904297,0.777587891,2.863616943,2.534637451,1,1,1,1,1,59.63,NaN
41:25.4,0.4998137,0.5031269,0.44945812,0.61571693,0.13781692,-0.42892042,-0.48748565,0.19722782,0.83139056,-0.041481074,-0.10263949,0.7197568,0.11880955,-0.1728656,0.102189235,0.14119266,-0.21490318,-0.63445264,-0.34252477,-0.0385933,835.6777,842.52747,820.7692,742.6007,682.5641,100,0,0.054443359,0.278564453,0.952636719,1.106567383,2.856140137,2.519683838,1,1,1,1,1,59.63,NaN
41:26.0,0.5243057,0.4433474,0.35590106,0.49369407,0.047731727,-0.40011552,-0.47441265,-0.05344093,0.6521241,-0.078150295,-0.10263949,0.40393072,0.157288,-0.22244377,0.043008607,0.12988049,-0.0754667,-0.621185,-0.37203562,-0.05064199,835.6777,855.82416,857.8388,935.2015,972.674,100,0,0.057617188,0.280151367,0.954345703,0.433654785,2.654266357,1.203765869,1,1,1,1,1,59.63,NaN
41:26.5,0.55526274,0.23820014,0.36642504,0.47866657,0.26113093,-0.3237842,-0.42933035,0.14781936,0.730618,-0.055248864,-0.030467667,0.5841786,0.25527826,-0.18864736,0.07369642,0.14720887,-0.048510548,-0.5182693,-0.3076505,-0.009356025,834.4689,837.6923,838.0952,849.7802,799.81683,100,0,0.045471191,0.274780273,0.957580566,0.456085205,3.110351563,1.592559814,1,1,1,1,1,59.63,NaN
41:27.0,0.6583237,0.15123953,0.37410074,0.67620313,0.29412842,-0.44423053,-0.3870226,0.1567936,0.74473417,-0.101435095,-0.18834308,0.6561357,0.35013604,-0.15745999,0.037895374,0.34107596,0.011942468,-0.428832,-0.35056677,0.109983556,838.49817,850.989,855.0183,933.1868,895.7143,100,0,0.045227051,0.269470215,0.95916748,0.388793945,2.564544678,1.443023682,1,1,1,1,1,59.63,NaN
41:27.5,0.71854097,0.086234055,0.48823524,0.83912766,0.29466885,-0.5826228,-0.3788101,0.3022733,0.7932004,-0.1467863,-0.17353556,0.74379605,0.37509117,-0.18500032,0.031623125,0.447822,-0.006226323,-0.40184465,-0.31666762,0.14381649,822.7839,840.9158,826.0073,790.54944,725.2747,100,0,0.046386719,0.269775391,0.956726074,1.02432251,3.327178955,2.452392578,1,1,1,1,1,59.63,NaN
